,participantId,creepsPerMinDeltas,xpPerMinDeltas,goldPerMinDeltas,csDiffPerMinDeltas,xpDiffPerMinDeltas,damageTakenPerMinDeltas,damageTakenDiffPerMinDeltas,role,lane,championId,queueId,counter,creepsPerMinDeltas@0-10,creepsPerMinDeltas@10-20,creepsPerMinDeltas@20-30,creepsPerMinDeltas@30-end,xpPerMinDeltas@0-10,xpPerMinDeltas@10-20,xpPerMinDeltas@20-30,xpPerMinDeltas@30-end,goldPerMinDeltas@0-10,goldPerMinDeltas@10-20,goldPerMinDeltas@20-30,goldPerMinDeltas@30-end,damageTakenPerMinDeltas@0-10,damageTakenPerMinDeltas@10-20,damageTakenPerMinDeltas@20-30,damageTakenPerMinDeltas@30-end,csDiffPerMinDeltas@0-10,csDiffPerMinDeltas@10-20,csDiffPerMinDeltas@20-30,csDiffPerMinDeltas@30-end,xpDiffPerMinDeltas@0-10,xpDiffPerMinDeltas@10-20,xpDiffPerMinDeltas@20-30,xpDiffPerMinDeltas@30-end,damageTakenDiffPerMinDeltas@0-10,damageTakenDiffPerMinDeltas@10-20,damageTakenDiffPerMinDeltas@20-30,damageTakenDiffPerMinDeltas@30-end,gameCreation,week
1586974385991,3,"{'10-20': 1.2000000000000002, '0-10': 1, '20-30': 0.5}","{'10-20': 295.6, '0-10': 230.70000000000002, '20-30': 156.7}","{'10-20': 231.60000000000002, '0-10': 171.1, '20-30': 177.9}","{'10-20': -5.4, '0-10': -2.7, '20-30': -3.1}","{'10-20': -145.89999999999998, '0-10': -158.50000000000003, '20-30': -214.15}","{'10-20': 343.7, '0-10': 178, '20-30': 891}","{'10-20': -84.25, '0-10': -191.65, '20-30': -109.35000000000002}",DUO_SUPPORT,MIDDLE,Rakan,Flex,1,1,1.2000000000000002,0.5,,230.70000000000002,295.6,156.7,,171.1,231.60000000000002,177.9,,178,343.7,891,,-2.7,-5.4,-3.1,,-158.50000000000003,-145.89999999999998,-214.15,,-191.65,-84.25,-109.35000000000002,,1586974385991,3.0
1586971499005,3,"{'10-20': 0.5, '0-10': 0.2, '30-end': 0.2, '20-30': 0.6000000000000001}","{'10-20': 259.3, '0-10': 269.5, '30-end': 733.4, '20-30': 338.4}","{'10-20': 254.20000000000002, '0-10': 178.2, '30-end': 269.2, '20-30': 217.89999999999998}","{'10-20': -0.8000000000000003, '0-10': -0.44999999999999973, '30-end': 3.8999999999999995, '20-30': 0.8500000000000001}","{'10-20': -169.8, '0-10': -0.049999999999968736, '30-end': 511.5999999999999, '20-30': 96.25}","{'10-20': 409.9, '0-10': 316.2, '30-end': 894.2, '20-30': 585.6}","{'10-20': 225.50000000000006, '0-10': 97.10000000000001, '30-end': -422.0999999999999, '20-30': 72.1}",DUO_SUPPORT,BOTTOM,Rakan,Flex,1,0.2,0.5,0.6000000000000001,0.2,269.5,259.3,338.4,733.4,178.2,254.20000000000002,217.89999999999998,269.2,316.2,409.9,585.6,894.2,-0.44999999999999973,-0.8000000000000003,0.8500000000000001,3.8999999999999995,-0.049999999999968736,-169.8,96.25,511.5999999999999,97.10000000000001,225.50000000000006,72.1,-422.0999999999999,1586971499005,3.0
1586373361205,8,"{'10-20': 1.1, '0-10': 1.4, '30-end': 0, '20-30': 0.4}","{'10-20': 324.6, '0-10': 326.3, '30-end': 434.4, '20-30': 312.4}","{'10-20': 313.6, '0-10': 233.8, '30-end': 210.6, '20-30': 232.9}",,,"{'10-20': 417.2, '0-10': 294.7, '30-end': 1205.8, '20-30': 701.2}",,DUO_SUPPORT,BOTTOM,Thresh,Flex,1,1.4,1.1,0.4,0,326.3,324.6,312.4,434.4,233.8,313.6,232.9,210.6,294.7,417.2,701.2,1205.8,,,,,,,,,,,,,1586373361205,2.0
1586370832163,3,{'0-10': 1.3},{'0-10': 291},{'0-10': 312.6},{'0-10': 0.16000000000000103},{'0-10': 7.999999999999972},{'0-10': 380.2},{'0-10': 27.760000000000076},DUO_SUPPORT,NONE,Thresh,Flex,1,1.3,,,,291,,,,312.6,,,,380.2,,,,0.16000000000000103,,,,7.999999999999972,,,,27.760000000000076,,,,1586370832163,2.0
1586203784321,8,"{'10-20': 1.5, '0-10': 1}","{'10-20': 393.6, '0-10': 297.3}","{'10-20': 276.1, '0-10': 216.8}","{'10-20': 6.661338147750939e-16, '0-10': -0.5499999999999998}","{'10-20': 74.95000000000002, '0-10': 2.600000000000037}","{'10-20': 626.8, '0-10': 250}","{'10-20': 34.5, '0-10': -26.400000000000034}",DUO_SUPPORT,BOTTOM,Thresh,Flex,1,1,1.5,,,297.3,393.6,,,216.8,276.1,,,250,626.8,,,-0.5499999999999998,6.661338147750939e-16,,,2.600000000000037,74.95000000000002,,,-26.400000000000034,34.5,,,1586203784321,2.0
1586196841996,8,"{'10-20': 1.1, '0-10': 1.2, '20-30': 0.6000000000000001}","{'10-20': 363, '0-10': 268.5, '20-30': 434.5}","{'10-20': 330.4, '0-10': 204.3, '20-30': 311.70000000000005}",,,"{'10-20': 711.2, '0-10': 268.1, '20-30': 542.0999999999999}",,DUO_SUPPORT,BOTTOM,Thresh,Flex,1,1.2,1.1,0.6000000000000001,,268.5,363,434.5,,204.3,330.4,311.70000000000005,,268.1,711.2,542.0999999999999,,,,,,,,,,,,,,1586196841996,2.0
1585771594947,3,"{'10-20': 1.1, '0-10': 0.8999999999999999}","{'10-20': 382, '0-10': 298.79999999999995}","{'10-20': 377, '0-10': 303.1}",,,"{'10-20': 355.2, '0-10': 255.60000000000002}",,DUO_SUPPORT,MIDDLE,Ziggs,Flex,1,0.8999999999999999,1.1,,,298.79999999999995,382,,,303.1,377,,,255.60000000000002,355.2,,,,,,,,,,,,,,,1585771594947,1.0
1585767664063,8,"{'10-20': 0.8, '0-10': 1.2999999999999998, '20-30': 0.30000000000000004}","{'10-20': 407.70000000000005, '0-10': 282.7, '20-30': 514}","{'10-20': 321.4, '0-10': 160.8, '20-30': 315.1}","{'10-20': -1.2999999999999998, '0-10': 0.19999999999999996, '20-30': -0.95}","{'10-20': 117.20000000000002, '0-10': -12.700000000000017, '20-30': 87.30000000000001}","{'10-20': 566.9, '0-10': 217.7, '20-30': 546.3}","{'10-20': 232.80000000000007, '0-10': 72.2, '20-30': 181.94999999999996}",DUO_SUPPORT,BOTTOM,Thresh,Flex,1,1.2999999999999998,0.8,0.30000000000000004,,282.7,407.70000000000005,514,,160.8,321.4,315.1,,217.7,566.9,546.3,,0.19999999999999996,-1.2999999999999998,-0.95,,-12.700000000000017,117.20000000000002,87.30000000000001,,72.2,232.80000000000007,181.94999999999996,,1585767664063,1.0
1585692025461,4,"{'10-20': 1, '0-10': 0.7}","{'10-20': 349.1, '0-10': 277}","{'10-20': 263.4, '0-10': 284.6}",,,"{'10-20': 602.9, '0-10': 414.6}",,DUO_SUPPORT,BOTTOM,Thresh,Flex,1,0.7,1,,,277,349.1,,,284.6,263.4,,,414.6,602.9,,,,,,,,,,,,,,,1585692025461,1.0
1585689486193,9,"{'10-20': 1.5, '0-10': 0.8}","{'10-20': 339.9, '0-10': 284.3}","{'10-20': 304.8, '0-10': 152.4}","{'10-20': 0.1499999999999999, '0-10': -0.15000000000000036}","{'10-20': 3.1999999999999886, '0-10': 15.399999999999963}","{'10-20': 435, '0-10': 175.2}","{'10-20': -13.650000000000034, '0-10': -12.299999999999997}",DUO_SUPPORT,BOTTOM,Ziggs,Flex,1,0.8,1.5,,,284.3,339.9,,,152.4,304.8,,,175.2,435,,,-0.15000000000000036,0.1499999999999999,,,15.399999999999963,3.1999999999999886,,,-12.299999999999997,-13.650000000000034,,,1585689486193,1.0
1585686822564,9,"{'10-20': 1.9, '0-10': 0.8, '30-end': 1, '20-30': 1.8}","{'10-20': 327.9, '0-10': 290.4, '30-end': 545.8, '20-30': 459.1}","{'10-20': 348.1, '0-10': 200.60000000000002, '30-end': 256, '20-30': 337.2}","{'10-20': -0.8500000000000001, '0-10': 0.10000000000000009, '30-end': -2.2, '20-30': 1.35}","{'10-20': -100.64999999999995, '0-10': -16.5, '30-end': 51.99999999999994, '20-30': 167.04999999999998}","{'10-20': 520.5, '0-10': 200.60000000000002, '30-end': 563, '20-30': 571.8}","{'10-20': -116.30000000000007, '0-10': -71.94999999999999, '30-end': -118, '20-30': -127.24999999999994}",DUO_SUPPORT,BOTTOM,Ziggs,Flex,1,0.8,1.9,1.8,1,290.4,327.9,459.1,545.8,200.60000000000002,348.1,337.2,256,200.60000000000002,520.5,571.8,563,0.10000000000000009,-0.8500000000000001,1.35,-2.2,-16.5,-100.64999999999995,167.04999999999998,51.99999999999994,-71.94999999999999,-116.30000000000007,-127.24999999999994,-118,1585686822564,1.0
1585600253906,3,{'0-10': 1.4},{'0-10': 336.9},{'0-10': 273.9},{'0-10': 0.6400000000000003},{'0-10': 39.75999999999996},{'0-10': 145.70000000000002},{'0-10': -119.22},DUO_SUPPORT,NONE,Thresh,Flex,1,1.4,,,,336.9,,,,273.9,,,,145.70000000000002,,,,0.6400000000000003,,,,39.75999999999996,,,,-119.22,,,,1585600253906,1.0
1585597442246,3,"{'10-20': 0.8, '0-10': 1.2999999999999998}","{'10-20': 258.1, '0-10': 300.70000000000005}","{'10-20': 270.9, '0-10': 218.2}","{'10-20': -0.19999999999999996, '0-10': 0.30000000000000027}","{'10-20': 43.19999999999999, '0-10': 18.250000000000043}","{'10-20': 482.1, '0-10': 206.39999999999998}","{'10-20': 88.75000000000003, '0-10': 64.89999999999999}",DUO_SUPPORT,BOTTOM,Thresh,Flex,1,1.2999999999999998,0.8,,,300.70000000000005,258.1,,,218.2,270.9,,,206.39999999999998,482.1,,,0.30000000000000027,-0.19999999999999996,,,18.250000000000043,43.19999999999999,,,64.89999999999999,88.75000000000003,,,1585597442246,1.0
1585595311731,3,"{'10-20': 1, '0-10': 1.3}","{'10-20': 315, '0-10': 281.6}","{'10-20': 291.79999999999995, '0-10': 202.8}","{'10-20': -0.44999999999999996, '0-10': 0.09999999999999987}","{'10-20': -122.9, '0-10': 10.850000000000009}","{'10-20': 887.7, '0-10': 270.7}","{'10-20': 270.15, '0-10': -96.69999999999999}",DUO_SUPPORT,BOTTOM,Thresh,Flex,1,1.3,1,,,281.6,315,,,202.8,291.79999999999995,,,270.7,887.7,,,0.09999999999999987,-0.44999999999999996,,,10.850000000000009,-122.9,,,-96.69999999999999,270.15,,,1585595311731,1.0
1585591862770,8,"{'10-20': 1, '0-10': 1.1, '30-end': 0.6, '20-30': 0.4}","{'10-20': 362.6, '0-10': 293.8, '30-end': 427, '20-30': 279.1}","{'10-20': 316.4, '0-10': 162.89999999999998, '30-end': 316, '20-30': 218.39999999999998}","{'10-20': -1, '0-10': -0.15000000000000036, '30-end': -0.8000000000000003, '20-30': -0.7999999999999998}","{'10-20': 73.80000000000001, '0-10': -6.6499999999999915, '30-end': -7.099999999999909, '20-30': -165.25000000000003}","{'10-20': 654.1, '0-10': 355.7, '30-end': 386.2, '20-30': 861.6}","{'10-20': 103.4, '0-10': 32.150000000000006, '30-end': -276.9, '20-30': -91.75}",DUO_SUPPORT,BOTTOM,Braum,Flex,1,1.1,1,0.4,0.6,293.8,362.6,279.1,427,162.89999999999998,316.4,218.39999999999998,316,355.7,654.1,861.6,386.2,-0.15000000000000036,-1,-0.7999999999999998,-0.8000000000000003,-6.6499999999999915,73.80000000000001,-165.25000000000003,-7.099999999999909,32.150000000000006,103.4,-91.75,-276.9,1585591862770,1.0
1590870345884,1,"{'10-20': 0.6, '0-10': 0.7}","{'10-20': 338.1, '0-10': 221.2}","{'10-20': 258.4, '0-10': 161.8}",,,"{'10-20': 664.1, '0-10': 319}",,DUO_SUPPORT,MIDDLE,Nautilus,Clash,1,0.7,0.6,,,221.2,338.1,,,161.8,258.4,,,319,664.1,,,,,,,,,,,,,,,1590870345884,9.0
1590867605744,1,"{'10-20': 1.4000000000000001, '0-10': 0.8, '20-30': 1.7999999999999998}","{'10-20': 350.1, '0-10': 307.4, '20-30': 518.3}","{'10-20': 274.9, '0-10': 232.9, '20-30': 415.70000000000005}",,,"{'10-20': 252.1, '0-10': 215.4, '20-30': 272.70000000000005}",,DUO_SUPPORT,MIDDLE,Senna,Clash,1,0.8,1.4000000000000001,1.7999999999999998,,307.4,350.1,518.3,,232.9,274.9,415.70000000000005,,215.4,252.1,272.70000000000005,,,,,,,,,,,,,,1590867605744,9.0
1590864378256,1,"{'10-20': 0.3, '0-10': 0.5, '30-end': 0.6, '20-30': 1.4}","{'10-20': 277.79999999999995, '0-10': 257.5, '30-end': 564.4, '20-30': 468.29999999999995}","{'10-20': 169.9, '0-10': 163.60000000000002, '30-end': 217, '20-30': 344.1}","{'10-20': -1.5500000000000003, '0-10': -1.7499999999999996, '30-end': 2.1, '20-30': -0.7000000000000002}","{'10-20': -64.80000000000001, '0-10': -17.150000000000006, '30-end': 202.4000000000001, '20-30': -3.1000000000000227}","{'10-20': 114.60000000000001, '0-10': 138.9, '30-end': 683.4, '20-30': 226.5}","{'10-20': 42.04999999999999, '0-10': 2.8000000000000043, '30-end': -488, '20-30': -100.64999999999998}",DUO_SUPPORT,BOTTOM,Senna,Clash,1,0.5,0.3,1.4,0.6,257.5,277.79999999999995,468.29999999999995,564.4,163.60000000000002,169.9,344.1,217,138.9,114.60000000000001,226.5,683.4,-1.7499999999999996,-1.5500000000000003,-0.7000000000000002,2.1,-17.150000000000006,-64.80000000000001,-3.1000000000000227,202.4000000000001,2.8000000000000043,42.04999999999999,-100.64999999999998,-488,1590864378256,9.0
1589140996602,1,"{'10-20': 0.2, '0-10': 0.2}","{'10-20': 338.29999999999995, '0-10': 253.4}","{'10-20': 306.1, '0-10': 168}","{'10-20': -2.25, '0-10': -1.4999999999999998}","{'10-20': 3.3000000000000114, '0-10': 0.10000000000002274}","{'10-20': 315.4, '0-10': 229.6}","{'10-20': -55.45000000000002, '0-10': -26.950000000000017}",DUO_SUPPORT,BOTTOM,Karma,Clash,1,0.2,0.2,,,253.4,338.29999999999995,,,168,306.1,,,229.6,315.4,,,-1.4999999999999998,-2.25,,,0.10000000000002274,3.3000000000000114,,,-26.950000000000017,-55.45000000000002,,,1589140996602,6.0
1589138367186,1,"{'10-20': 0.9, '0-10': 0.2}","{'10-20': 281.3, '0-10': 220}","{'10-20': 239.39999999999998, '0-10': 129}","{'10-20': 0.6000000000000001, '0-10': -1.2499999999999998}","{'10-20': -68.94999999999997, '0-10': -56.95000000000003}","{'10-20': 323.5, '0-10': 220.89999999999998}","{'10-20': -10.549999999999983, '0-10': 27.85}",DUO_SUPPORT,BOTTOM,Lulu,Clash,1,0.2,0.9,,,220,281.3,,,129,239.39999999999998,,,220.89999999999998,323.5,,,-1.2499999999999998,0.6000000000000001,,,-56.95000000000003,-68.94999999999997,,,27.85,-10.549999999999983,,,1589138367186,6.0
1589135516207,6,"{'10-20': 0.5, '0-10': 0.30000000000000004, '20-30': 1.2}","{'10-20': 302.4, '0-10': 290.2, '20-30': 447.7}","{'10-20': 219.2, '0-10': 159.4, '20-30': 350.20000000000005}","{'10-20': -0.8, '0-10': -1.15, '20-30': 0.6499999999999999}","{'10-20': -0.6000000000000227, '0-10': -1.299999999999983, '20-30': 139.85000000000002}","{'10-20': 229.7, '0-10': 139.79999999999998, '20-30': 591.7}","{'10-20': -101.8, '0-10': 14.249999999999979, '20-30': -17.69999999999999}",DUO_SUPPORT,BOTTOM,Morgana,Clash,1,0.30000000000000004,0.5,1.2,,290.2,302.4,447.7,,159.4,219.2,350.20000000000005,,139.79999999999998,229.7,591.7,,-1.15,-0.8,0.6499999999999999,,-1.299999999999983,-0.6000000000000227,139.85000000000002,,14.249999999999979,-101.8,-17.69999999999999,,1589135516207,6.0
1589055736480,1,"{'10-20': 0, '0-10': 0.2, '20-30': 0.1}","{'10-20': 278.9, '0-10': 223.5, '20-30': 472.2}","{'10-20': 197.39999999999998, '0-10': 127, '20-30': 191.9}","{'10-20': -1.1500000000000001, '0-10': -1.2999999999999998, '20-30': -1.5999999999999999}","{'10-20': -10.200000000000017, '0-10': -63.44999999999999, '20-30': 1.3500000000000227}","{'10-20': 445.9, '0-10': 49.3, '20-30': 412.6}","{'10-20': -84.99999999999997, '0-10': -35.29999999999999, '20-30': -209.0999999999999}",DUO_SUPPORT,BOTTOM,Lulu,Clash,1,0.2,0,0.1,,223.5,278.9,472.2,,127,197.39999999999998,191.9,,49.3,445.9,412.6,,-1.2999999999999998,-1.1500000000000001,-1.5999999999999999,,-63.44999999999999,-10.200000000000017,1.3500000000000227,,-35.29999999999999,-84.99999999999997,-209.0999999999999,,1589055736480,6.0
1589052690913,1,"{'10-20': 0.2, '0-10': 0.2, '30-end': 0, '20-30': 0.30000000000000004}","{'10-20': 309.7, '0-10': 257.5, '30-end': 475.4, '20-30': 496}","{'10-20': 284.9, '0-10': 147.2, '30-end': 319.8, '20-30': 246.5}","{'10-20': -0.75, '0-10': -1.4499999999999997, '30-end': -4.1, '20-30': 0.15000000000000036}","{'10-20': -32.500000000000014, '0-10': -9.450000000000003, '30-end': 121.10000000000002, '20-30': 162.3}","{'10-20': 389, '0-10': 138.6, '30-end': 401, '20-30': 430.3}","{'10-20': -182.95000000000002, '0-10': 47.999999999999986, '30-end': -166.6, '20-30': -88.60000000000002}",DUO_SUPPORT,BOTTOM,Lulu,Clash,1,0.2,0.2,0.30000000000000004,0,257.5,309.7,496,475.4,147.2,284.9,246.5,319.8,138.6,389,430.3,401,-1.4499999999999997,-0.75,0.15000000000000036,-4.1,-9.450000000000003,-32.500000000000014,162.3,121.10000000000002,47.999999999999986,-182.95000000000002,-88.60000000000002,-166.6,1589052690913,6.0
1589049437318,1,"{'10-20': 1.7000000000000002, '0-10': 1.1, '20-30': 1.6}","{'10-20': 305.4, '0-10': 243, '20-30': 532.2}","{'10-20': 276, '0-10': 150.3, '20-30': 338}","{'10-20': -1.05, '0-10': -0.4500000000000002, '20-30': -0.5999999999999999}","{'10-20': 2.5000000000000284, '0-10': -62, '20-30': 222.39999999999998}","{'10-20': 192.7, '0-10': 263.1, '20-30': 457.5}","{'10-20': -28.5, '0-10': -31.349999999999994, '20-30': -134.9}",DUO_SUPPORT,BOTTOM,Galio,Clash,1,1.1,1.7000000000000002,1.6,,243,305.4,532.2,,150.3,276,338,,263.1,192.7,457.5,,-0.4500000000000002,-1.05,-0.5999999999999999,,-62,2.5000000000000284,222.39999999999998,,-31.349999999999994,-28.5,-134.9,,1589049437318,6.0
1586724328573,3,"{'10-20': 0.7, '0-10': 1, '20-30': 0.6000000000000001}","{'10-20': 270.5, '0-10': 237, '20-30': 273.9}","{'10-20': 257.6, '0-10': 176.1, '20-30': 217.3}","{'10-20': 0.2, '0-10': 0.9, '20-30': 0}","{'10-20': -18.000000000000014, '0-10': 45.900000000000006, '20-30': -22.200000000000003}","{'10-20': 668.5, '0-10': 269.4, '20-30': 664.2}","{'10-20': 127.89999999999998, '0-10': -1.9000000000000057, '20-30': 297}",SOLO,BOTTOM,Thresh,Clash,1,1,0.7,0.6000000000000001,,237,270.5,273.9,,176.1,257.6,217.3,,269.4,668.5,664.2,,0.9,0.2,0,,45.900000000000006,-18.000000000000014,-22.200000000000003,,-1.9000000000000057,127.89999999999998,297,,1586724328573,2.0
1586721539361,8,"{'10-20': 0.8, '0-10': 1.3, '20-30': 0.4}","{'10-20': 205.7, '0-10': 287, '20-30': 169.6}","{'10-20': 233.6, '0-10': 152.4, '20-30': 180.4}",,,"{'10-20': 384.20000000000005, '0-10': 43.4, '20-30': 1059.4}",,DUO_SUPPORT,BOTTOM,Braum,Clash,1,1.3,0.8,0.4,,287,205.7,169.6,,152.4,233.6,180.4,,43.4,384.20000000000005,1059.4,,,,,,,,,,,,,,1586721539361,2.0
1586718333115,3,"{'10-20': 1.2, '0-10': 1.4, '30-end': 0.4, '20-30': 0.6}","{'10-20': 280.2, '0-10': 295.4, '30-end': 684, '20-30': 495.8}","{'10-20': 252.5, '0-10': 196, '30-end': 344.4, '20-30': 318.5}","{'10-20': -0.39999999999999947, '0-10': 0.3000000000000005, '30-end': -1.4999999999999996, '20-30': 0.24999999999999978}","{'10-20': 24.200000000000017, '0-10': 15.700000000000017, '30-end': 315.70000000000005, '20-30': 61.400000000000006}","{'10-20': 259.5, '0-10': 241.89999999999998, '30-end': 68.4, '20-30': 564.8}","{'10-20': -131.8, '0-10': -23.25, '30-end': -972.8, '20-30': -468.59999999999997}",DUO_SUPPORT,BOTTOM,Thresh,Clash,1,1.4,1.2,0.6,0.4,295.4,280.2,495.8,684,196,252.5,318.5,344.4,241.89999999999998,259.5,564.8,68.4,0.3000000000000005,-0.39999999999999947,0.24999999999999978,-1.4999999999999996,15.700000000000017,24.200000000000017,61.400000000000006,315.70000000000005,-23.25,-131.8,-468.59999999999997,-972.8,1586718333115,2.0
1586634366296,3,"{'10-20': 0.4, '0-10': 0.30000000000000004, '30-end': 0.5333333333333333, '20-30': 1}","{'10-20': 281.3, '0-10': 283, '30-end': 422.8, '20-30': 161.3}","{'10-20': 303.70000000000005, '0-10': 192.89999999999998, '30-end': 264, '20-30': 185.3}",,,"{'10-20': 310, '0-10': 116, '30-end': 771.1333333333333, '20-30': 503.70000000000005}",,DUO_SUPPORT,MIDDLE,Karma,Clash,1,0.30000000000000004,0.4,1,0.5333333333333333,283,281.3,161.3,422.8,192.89999999999998,303.70000000000005,185.3,264,116,310,503.70000000000005,771.1333333333333,,,,,,,,,,,,,1586634366296,2.0
1586631157521,8,"{'10-20': 0.8, '0-10': 0.1, '30-end': 1.4, '20-30': 0.5}","{'10-20': 293, '0-10': 277.1, '30-end': 562.6, '20-30': 213.29999999999998}","{'10-20': 320, '0-10': 149.3, '30-end': 295.4, '20-30': 191.5}",,,"{'10-20': 288.7, '0-10': 141.10000000000002, '30-end': 460.2, '20-30': 481.9}",,DUO_SUPPORT,BOTTOM,Karma,Clash,1,0.1,0.8,0.5,1.4,277.1,293,213.29999999999998,562.6,149.3,320,191.5,295.4,141.10000000000002,288.7,481.9,460.2,,,,,,,,,,,,,1586631157521,2.0
1586628450073,8,"{'10-20': 0.7999999999999999, '0-10': 0}","{'10-20': 303.8, '0-10': 297.6}","{'10-20': 330.5, '0-10': 195.5}",,,"{'10-20': 252.3, '0-10': 140.9}",,DUO_SUPPORT,BOTTOM,Senna,Clash,1,0,0.7999999999999999,,,297.6,303.8,,,195.5,330.5,,,140.9,252.3,,,,,,,,,,,,,,,1586628450073,2.0
