,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,championId,queueId,week,counter,gameCreation
1585597442246,4,True,1055,0,3508,3085,3006,1038,3363,9,2,5,6,2,2,1064,1,0,0,0,0,157524,2830,145333,9361,2331,10847,1289,9191,366,1873,3,8136,22972,7532,40,18,10492,1473,8726,291,12509,9225,2,0,187,16,16,0,196,14,5,0,13,12,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,904,532,372,9101,2285,3132,0,9103,26,0,0,8014,274,0,0,8236,14,0,0,8275,3,0,0,8000,8200,5005,5008,5002,Aphelios,Flex,1.0,1,1585597442246
1585595311731,4,False,3031,2055,3006,3508,0,0,3363,5,6,5,3,1,2,694,0,0,0,0,0,107559,3133,84515,19910,579,15247,517,14709,20,1207,2,8620,3414,2977,20,5,16207,1460,14307,439,8877,8750,1,0,142,4,4,0,116,12,6,0,11,3,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,645,505,140,9101,656,970,0,9103,0,0,0,8014,345,0,0,8236,14,0,0,8275,7,0,0,8000,8200,5005,5008,5002,Miss Fortune,Flex,1.0,1,1585595311731
1585591862770,9,True,0,3072,3031,3094,3006,3508,3363,10,7,9,7,3,2,961,2,1,0,0,0,260778,6428,252541,1809,1208,28150,1725,26040,385,745,1,20341,37412,8049,45,9,19693,7979,10432,1281,16927,15500,4,3,214,57,26,8,116,17,8,0,18,5,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8005,1216,696,519,9101,5820,6698,0,9103,23,50,0,8014,706,0,0,8233,26,40,0,8236,28,0,0,8000,8200,5005,5008,5002,Miss Fortune,Flex,1.0,1,1585591862770
1590870345884,2,False,1055,2055,3006,3086,3508,3031,3363,5,6,4,2,1,1,555,0,0,0,0,0,90534,1310,88302,921,797,13830,900,12492,437,612,1,7589,858,421,20,9,13859,5454,7661,743,10304,10375,0,0,145,4,4,0,86,12,3,0,9,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,558,432,126,9101,1952,2185,0,9103,0,0,0,8014,293,0,0,8275,7,0,0,8236,14,0,0,8000,8200,5005,5008,5002,Miss Fortune,Clash,9.0,1,1590870345884
1590867605744,2,True,3068,1011,0,3111,3194,1031,3363,4,3,14,2,1,1,539,0,0,0,0,0,107545,87413,12645,7486,0,14341,12608,1484,249,10731,5,33238,2469,1927,24,62,26356,7077,17664,1614,10719,9325,1,0,158,0,0,0,535,14,5,0,13,3,True,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,626,0,0,8463,1566,0,0,8473,568,0,0,8451,221,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5008,5003,5002,Maokai,Clash,9.0,1,1590867605744
1590864378256,2,False,1055,3153,3387,3158,3812,3042,3363,5,5,6,4,1,1,884,0,0,0,0,0,195928,25710,163698,6519,0,19185,5566,12097,1521,2133,1,18609,2299,300,32,11,20535,6572,11193,2769,13816,13750,0,0,242,18,18,0,516,16,4,0,15,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,237,0,0,8009,5794,500,0,9103,34,20,0,8014,557,0,0,8226,250,1376,0,8210,12,0,0,8000,8200,5005,5008,5002,Ezreal,Clash,9.0,1,1590864378256
1589140996602,2,True,1055,2055,1037,3158,3134,3179,3363,3,3,6,2,2,1,569,1,0,0,0,0,67485,4073,63394,18,0,9160,1368,7792,0,316,1,3210,11339,4210,22,10,9493,3274,3926,2292,7931,6000,3,2,113,9,0,0,206,12,3,0,8,7,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,739,0,0,8226,250,509,0,8210,0,0,0,8237,297,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5002,Varus,Clash,6.0,1,1589140996602
1589138367186,2,False,3006,3153,3124,1055,3086,1042,3363,2,4,4,0,1,0,553,0,0,0,0,0,123617,46523,64098,12995,0,11580,5721,4483,1375,1072,1,10847,1505,556,18,5,13383,5780,7052,550,10168,10075,0,0,181,8,8,0,308,13,3,0,9,3,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,20,0,9101,3187,3737,0,9103,0,0,0,8014,180,0,0,8275,11,0,0,8236,14,0,0,8000,8200,5005,5008,5002,Kog'Maw,Clash,6.0,1,1589138367186
1589135516207,7,True,1055,0,3031,3006,3086,3046,3363,3,1,7,3,1,1,1541,0,0,0,0,0,192652,26408,153012,13232,694,11822,649,11024,148,363,1,7172,24574,7756,35,2,12385,4772,7227,386,12301,9625,2,0,220,21,13,5,35,15,8,0,16,11,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,996,491,505,9101,1606,2281,0,9103,31,40,0,8014,316,0,0,8275,5,0,0,8236,28,0,0,8000,8200,5005,5008,5002,Tristana,Clash,6.0,1,1589135516207
1589055736480,2,False,3179,2055,3814,3158,3134,1055,3363,1,3,11,0,1,0,1475,0,0,0,0,0,126132,1859,121146,3126,0,13605,1486,11562,556,722,1,5564,3862,0,34,21,14109,5317,7562,1229,9421,8175,0,0,204,1,0,0,353,14,5,0,12,10,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1315,0,0,8226,250,876,0,8210,0,0,0,8237,563,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5002,Varus,Clash,6.0,1,1589055736480
1589052690913,2,True,2420,3046,3006,3371,3085,3033,3363,8,2,7,7,2,1,1769,1,0,0,0,0,213030,32952,178021,2056,836,29246,4617,24035,594,1128,1,17382,36725,10561,28,8,18211,6446,10965,799,14869,14350,3,0,233,16,8,0,55,16,2,0,12,6,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1478,863,615,9101,2624,3730,0,9103,28,20,0,8014,612,0,0,8275,10,0,0,8236,28,0,0,8000,8200,5005,5008,5002,Tristana,Clash,6.0,1,1589052690913
1589049437318,2,True,1055,2055,3508,1018,3006,3031,3363,3,1,5,3,1,1,775,0,0,0,0,0,110467,185,107474,2807,724,11244,185,11058,0,2029,1,6421,20425,4784,41,9,9528,3514,5481,533,10831,9550,2,2,173,20,16,0,24,14,6,0,14,13,False,False,True,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,0,0,9101,2009,2622,0,9103,30,20,0,8014,176,0,0,8236,28,0,0,8275,5,0,0,8000,8200,5005,5008,5002,Xayah,Clash,6.0,1,1589049437318
1586724328573,1,True,3033,0,3046,3006,3031,3085,3363,11,5,8,5,2,3,707,1,0,0,0,0,208638,4222,196416,7999,819,29609,1415,27223,970,1920,3,13887,16904,4083,28,24,12816,3335,7034,2446,14778,13450,1,0,219,35,20,6,247,16,6,0,17,3,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8005,2032,1062,970,9101,2756,4924,0,9103,26,50,0,8014,532,0,0,8275,8,0,0,8236,28,0,0,8000,8200,5005,5008,5002,Aphelios,Clash,2.0,1,1586724328573
1586721539361,6,False,1055,2055,3006,3031,3123,3508,3363,1,3,4,0,1,0,1311,0,0,0,0,0,156223,2772,138481,14970,860,12178,886,10620,672,2703,4,11897,9072,948,35,11,13333,6171,6963,198,11205,9625,0,0,222,24,20,0,175,14,7,0,14,9,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,657,226,431,9101,5534,3795,0,9103,0,0,0,8014,137,0,0,8275,7,0,0,8236,28,0,0,8000,8200,5005,5008,5002,Miss Fortune,Clash,2.0,1,1586721539361
1586718333115,1,True,1038,3094,3031,3508,3006,3123,3363,11,1,10,11,3,1,466,2,1,0,0,0,200740,3806,193083,3850,1027,28130,984,25136,2008,2418,3,14080,21351,10648,41,7,6468,1270,5197,0,15825,13800,3,3,245,16,8,4,144,17,4,0,14,11,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8005,1222,471,750,9101,4850,7270,0,9103,26,20,0,8014,579,0,0,8275,7,0,0,8236,28,0,0,8000,8200,5005,5008,5002,Miss Fortune,Clash,2.0,1,1586718333115
1586634366296,1,False,3384,3153,3026,1038,3042,3158,3363,8,3,5,4,1,2,1353,0,0,0,0,0,267500,40815,196422,30262,0,44550,14143,27977,2428,4949,3,12147,18893,5866,53,5,28703,14792,12222,1687,16358,15733,2,0,229,34,12,17,98,17,4,0,17,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8008,3,30,0,8009,5294,500,0,9103,33,40,0,8014,590,0,0,8226,250,2583,0,8210,0,0,0,8000,8200,5005,5008,5002,Ezreal,Clash,2.0,1,1586634366296
1586631157521,6,True,1055,3153,3046,1036,3078,3006,3363,2,4,16,0,1,0,768,0,0,0,0,0,165581,2995,141115,21470,269,19179,2627,16500,52,4984,5,11194,14112,4273,48,60,20426,12547,7878,0,13079,11658,2,1,196,25,21,2,878,15,5,0,16,5,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9923,56,81,0,8139,1147,0,0,8138,18,0,0,8106,5,0,0,8304,11,1,5,8410,142,0,0,8100,8300,5005,5008,5002,Ashe,Clash,2.0,1,1586631157521
1586628450073,6,True,1055,1037,1038,3508,3006,1018,3363,4,1,9,3,2,1,709,1,0,0,0,0,105633,838,99373,5422,742,9128,263,8727,138,980,3,6070,18138,5505,25,2,7691,2834,4662,194,9955,8275,2,1,147,20,8,8,94,12,4,0,11,3,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8005,477,329,147,9101,1620,2541,0,9103,22,0,0,8014,232,0,0,8275,6,0,0,8236,14,0,0,8000,8200,5005,5008,5002,Miss Fortune,Clash,2.0,1,1586628450073
