,participantId,creepsPerMinDeltas,xpPerMinDeltas,goldPerMinDeltas,csDiffPerMinDeltas,xpDiffPerMinDeltas,damageTakenPerMinDeltas,damageTakenDiffPerMinDeltas,role,lane,championId,queueId,counter,creepsPerMinDeltas@0-10,creepsPerMinDeltas@10-20,creepsPerMinDeltas@20-30,creepsPerMinDeltas@30-end,xpPerMinDeltas@0-10,xpPerMinDeltas@10-20,xpPerMinDeltas@20-30,xpPerMinDeltas@30-end,goldPerMinDeltas@0-10,goldPerMinDeltas@10-20,goldPerMinDeltas@20-30,goldPerMinDeltas@30-end,damageTakenPerMinDeltas@0-10,damageTakenPerMinDeltas@10-20,damageTakenPerMinDeltas@20-30,damageTakenPerMinDeltas@30-end,csDiffPerMinDeltas@0-10,csDiffPerMinDeltas@10-20,csDiffPerMinDeltas@20-30,csDiffPerMinDeltas@30-end,xpDiffPerMinDeltas@0-10,xpDiffPerMinDeltas@10-20,xpDiffPerMinDeltas@20-30,xpDiffPerMinDeltas@30-end,damageTakenDiffPerMinDeltas@0-10,damageTakenDiffPerMinDeltas@10-20,damageTakenDiffPerMinDeltas@20-30,damageTakenDiffPerMinDeltas@30-end,gameCreation,week
1586203784321,7,"{'10-20': 5.2, '0-10': 6}","{'10-20': 408, '0-10': 374.7}","{'10-20': 327.2, '0-10': 233.6}","{'10-20': -1.4999999999999998, '0-10': -1}","{'10-20': -219.09999999999997, '0-10': -102.6}","{'10-20': 418.29999999999995, '0-10': 306.79999999999995}","{'10-20': -497.6, '0-10': -235.10000000000002}",SOLO,MIDDLE,Syndra,Flex,1,6,5.2,,,374.7,408,,,233.6,327.2,,,306.79999999999995,418.29999999999995,,,-1,-1.4999999999999998,,,-102.6,-219.09999999999997,,,-235.10000000000002,-497.6,,,1586203784321,2.0
1586199549069,7,"{'10-20': 8.7, '0-10': 6.800000000000001, '30-end': 4.4, '20-30': 3.3}","{'10-20': 546.5, '0-10': 438.8, '30-end': 474.8, '20-30': 306.3}","{'10-20': 542.2, '0-10': 233.9, '30-end': 345.6, '20-30': 289.79999999999995}","{'10-20': 3.3999999999999995, '0-10': 0.8000000000000003, '30-end': 2.6000000000000005, '20-30': -0.09999999999999987}","{'10-20': 149, '0-10': -24.099999999999994, '30-end': -164.99999999999994, '20-30': -81.49999999999997}","{'10-20': 493.5, '0-10': 267.20000000000005, '30-end': 1390, '20-30': 880.9}","{'10-20': -146.90000000000003, '0-10': -152.79999999999998, '30-end': -19.200000000000045, '20-30': -100.6}",SOLO,MIDDLE,Syndra,Flex,1,6.800000000000001,8.7,3.3,4.4,438.8,546.5,306.3,474.8,233.9,542.2,289.79999999999995,345.6,267.20000000000005,493.5,880.9,1390,0.8000000000000003,3.3999999999999995,-0.09999999999999987,2.6000000000000005,-24.099999999999994,149,-81.49999999999997,-164.99999999999994,-152.79999999999998,-146.90000000000003,-100.6,-19.200000000000045,1586199549069,2.0
1586196841996,7,"{'10-20': 6, '0-10': 6.4, '20-30': 6.6}","{'10-20': 582.3, '0-10': 415.6, '20-30': 657.9000000000001}","{'10-20': 577, '0-10': 305.9, '20-30': 620.8}","{'10-20': 4.8, '0-10': 5, '20-30': 5.6}","{'10-20': 314.6, '0-10': 141, '20-30': 409.20000000000005}","{'10-20': 583.4, '0-10': 307.59999999999997, '20-30': 490.2}","{'10-20': -255.50000000000003, '0-10': -98.20000000000002, '20-30': -332.8}",SOLO,MIDDLE,Tristana,Flex,1,6.4,6,6.6,,415.6,582.3,657.9000000000001,,305.9,577,620.8,,307.59999999999997,583.4,490.2,,5,4.8,5.6,,141,314.6,409.20000000000005,,-98.20000000000002,-255.50000000000003,-332.8,,1586196841996,2.0
1585771594947,2,"{'10-20': 7.1, '0-10': 6.3}","{'10-20': 457.20000000000005, '0-10': 435.6}","{'10-20': 600.1, '0-10': 283}",,,"{'10-20': 708.8, '0-10': 308.5}",,DUO_CARRY,MIDDLE,Qiyana,Flex,1,6.3,7.1,,,435.6,457.20000000000005,,,283,600.1,,,308.5,708.8,,,,,,,,,,,,,,,1585771594947,1.0
1585767664063,7,"{'10-20': 7.6, '0-10': 6.5, '20-30': 6.5}","{'10-20': 600.5999999999999, '0-10': 434.2, '20-30': 710.7}","{'10-20': 491.7, '0-10': 306.4, '20-30': 604}","{'10-20': 2.8, '0-10': 0.7999999999999998, '20-30': -2}","{'10-20': 182.59999999999994, '0-10': 28.599999999999994, '20-30': 86.89999999999998}","{'10-20': 783.1999999999999, '0-10': 317.3, '20-30': 871.6}","{'10-20': -180.79999999999998, '0-10': -204.3, '20-30': 161.30000000000004}",SOLO,MIDDLE,Syndra,Flex,1,6.5,7.6,6.5,,434.2,600.5999999999999,710.7,,306.4,491.7,604,,317.3,783.1999999999999,871.6,,0.7999999999999998,2.8,-2,,28.599999999999994,182.59999999999994,86.89999999999998,,-204.3,-180.79999999999998,161.30000000000004,,1585767664063,1.0
1585692025461,2,"{'10-20': 5.5, '0-10': 5.1}","{'10-20': 428.6, '0-10': 372.70000000000005}","{'10-20': 495.90000000000003, '0-10': 220.60000000000002}","{'10-20': 0.10000000000000009, '0-10': -2}","{'10-20': -29.400000000000006, '0-10': -67.79999999999998}","{'10-20': 913.2, '0-10': 250.5}","{'10-20': 358.29999999999995, '0-10': -110.1}",SOLO,TOP,Diana,Flex,1,5.1,5.5,,,372.70000000000005,428.6,,,220.60000000000002,495.90000000000003,,,250.5,913.2,,,-2,0.10000000000000009,,,-67.79999999999998,-29.400000000000006,,,-110.1,358.29999999999995,,,1585692025461,1.0
1585689486193,7,"{'10-20': 6.5, '0-10': 7}","{'10-20': 563.1, '0-10': 404.7}","{'10-20': 642.1, '0-10': 254.2}","{'10-20': 3, '0-10': 0.3999999999999999}","{'10-20': 197, '0-10': -89.40000000000003}","{'10-20': 726, '0-10': 340}","{'10-20': -657.1, '0-10': 31.200000000000017}",SOLO,MIDDLE,Diana,Flex,1,7,6.5,,,404.7,563.1,,,254.2,642.1,,,340,726,,,0.3999999999999999,3,,,-89.40000000000003,197,,,31.200000000000017,-657.1,,,1585689486193,1.0
1585686822564,7,"{'10-20': 6.8999999999999995, '0-10': 6.6, '30-end': 3.6, '20-30': 9.9}","{'10-20': 504.90000000000003, '0-10': 454.3, '30-end': 439, '20-30': 767}","{'10-20': 475.6, '0-10': 337.2, '30-end': 499.4, '20-30': 769.7}","{'10-20': 1.7999999999999994, '0-10': 1.7000000000000002, '30-end': -1.4, '20-30': 5.6000000000000005}","{'10-20': 53.30000000000004, '0-10': 70.50000000000003, '30-end': -259.79999999999995, '20-30': 336.4}","{'10-20': 939.8000000000001, '0-10': 512.6, '30-end': 811.8, '20-30': 638.5}","{'10-20': -29.899999999999977, '0-10': -43.69999999999999, '30-end': -634.8, '20-30': -579.8}",SOLO,MIDDLE,Diana,Flex,1,6.6,6.8999999999999995,9.9,3.6,454.3,504.90000000000003,767,439,337.2,475.6,769.7,499.4,512.6,939.8000000000001,638.5,811.8,1.7000000000000002,1.7999999999999994,5.6000000000000005,-1.4,70.50000000000003,53.30000000000004,336.4,-259.79999999999995,-43.69999999999999,-29.899999999999977,-579.8,-634.8,1585686822564,1.0
1585600253906,2,{'0-10': 5.8},{'0-10': 402.6},{'0-10': 246.79999999999998},{'0-10': 0.6400000000000003},{'0-10': 39.75999999999996},{'0-10': 426.5},{'0-10': -119.22},DUO_SUPPORT,NONE,Diana,Flex,1,5.8,,,,402.6,,,,246.79999999999998,,,,426.5,,,,0.6400000000000003,,,,39.75999999999996,,,,-119.22,,,,1585600253906,1.0
1585597442246,2,"{'10-20': 6, '0-10': 7.4}","{'10-20': 544.9, '0-10': 455.79999999999995}","{'10-20': 452.20000000000005, '0-10': 296.7}",,,"{'10-20': 583.5, '0-10': 341.4}",,DUO,MIDDLE,Diana,Flex,1,7.4,6,,,455.79999999999995,544.9,,,296.7,452.20000000000005,,,341.4,583.5,,,,,,,,,,,,,,,1585597442246,1.0
1585595311731,2,"{'10-20': 7.699999999999999, '0-10': 7.8}","{'10-20': 502.4, '0-10': 482.70000000000005}","{'10-20': 462.20000000000005, '0-10': 282}","{'10-20': 0.7999999999999994, '0-10': 0.20000000000000018}","{'10-20': -60.599999999999994, '0-10': 37.60000000000002}","{'10-20': 690.9, '0-10': 276.2}","{'10-20': 124.60000000000002, '0-10': 22.999999999999986}",SOLO,MIDDLE,Syndra,Flex,1,7.8,7.699999999999999,,,482.70000000000005,502.4,,,282,462.20000000000005,,,276.2,690.9,,,0.20000000000000018,0.7999999999999994,,,37.60000000000002,-60.599999999999994,,,22.999999999999986,124.60000000000002,,,1585595311731,1.0
1585591862770,7,"{'10-20': 6.7, '0-10': 6, '30-end': 5.2, '20-30': 4.800000000000001}","{'10-20': 393, '0-10': 400.8, '30-end': 587.8, '20-30': 423.8}","{'10-20': 299.6, '0-10': 287.5, '30-end': 497.8, '20-30': 333.2}","{'10-20': 0.10000000000000009, '0-10': -0.10000000000000009, '30-end': -3.999999999999999, '20-30': 0.7000000000000004}","{'10-20': -40.099999999999994, '0-10': -59.799999999999955, '30-end': -84.40000000000009, '20-30': -79.89999999999998}","{'10-20': 445, '0-10': 532.7, '30-end': 956.8, '20-30': 1017.3}","{'10-20': -262.2, '0-10': 81.09999999999997, '30-end': 569.1999999999999, '20-30': -122.09999999999997}",SOLO,MIDDLE,Qiyana,Flex,1,6,6.7,4.800000000000001,5.2,400.8,393,423.8,587.8,287.5,299.6,333.2,497.8,532.7,445,1017.3,956.8,-0.10000000000000009,0.10000000000000009,0.7000000000000004,-3.999999999999999,-59.799999999999955,-40.099999999999994,-79.89999999999998,-84.40000000000009,81.09999999999997,-262.2,-122.09999999999997,569.1999999999999,1585591862770,1.0
1590870345884,3,"{'10-20': 4.4, '0-10': 8.6}","{'10-20': 344.5, '0-10': 457.7}","{'10-20': 316.5, '0-10': 301}",,,"{'10-20': 651, '0-10': 201.29999999999998}",,DUO,MIDDLE,Syndra,Clash,1,8.6,4.4,,,457.7,344.5,,,301,316.5,,,201.29999999999998,651,,,,,,,,,,,,,,,1590870345884,9.0
1590867605744,3,"{'10-20': 7.3999999999999995, '0-10': 6.2, '20-30': 2.4}","{'10-20': 435.70000000000005, '0-10': 406.7, '20-30': 427.2}","{'10-20': 431.9, '0-10': 281, '20-30': 338.3}",,,"{'10-20': 313.7, '0-10': 304.1, '20-30': 642.8}",,DUO_SUPPORT,MIDDLE,Vel'Koz,Clash,1,6.2,7.3999999999999995,2.4,,406.7,435.70000000000005,427.2,,281,431.9,338.3,,304.1,313.7,642.8,,,,,,,,,,,,,,1590867605744,9.0
1590864378256,3,"{'10-20': 7.8, '0-10': 5.9, '30-end': 3.4, '20-30': 9}","{'10-20': 505.09999999999997, '0-10': 445.8, '30-end': 527.6, '20-30': 504.4}","{'10-20': 395.4, '0-10': 276.2, '30-end': 369.4, '20-30': 464.4}","{'10-20': -0.5, '0-10': -1.6, '30-end': 2, '20-30': 4.1}","{'10-20': -18.900000000000034, '0-10': -6, '30-end': 247, '20-30': -31.900000000000006}","{'10-20': 615.7, '0-10': 478.20000000000005, '30-end': 1049.4, '20-30': 610.1}","{'10-20': -100.10000000000002, '0-10': -76.69999999999996, '30-end': -257.39999999999986, '20-30': -488.9}",SOLO,MIDDLE,Galio,Clash,1,5.9,7.8,9,3.4,445.8,505.09999999999997,504.4,527.6,276.2,395.4,464.4,369.4,478.20000000000005,615.7,610.1,1049.4,-1.6,-0.5,4.1,2,-6,-18.900000000000034,-31.900000000000006,247,-76.69999999999996,-100.10000000000002,-488.9,-257.39999999999986,1590864378256,9.0
1589140996602,3,"{'10-20': 8.5, '0-10': 6.300000000000001}","{'10-20': 641.4, '0-10': 443.8}","{'10-20': 616.6, '0-10': 313.7}",,,"{'10-20': 434, '0-10': 386.3}",,DUO,TOP,Syndra,Clash,1,6.300000000000001,8.5,,,443.8,641.4,,,313.7,616.6,,,386.3,434,,,,,,,,,,,,,,,1589140996602,6.0
1589138367186,3,"{'10-20': 5.9, '0-10': 6.9}","{'10-20': 479.5, '0-10': 440.79999999999995}","{'10-20': 372.5, '0-10': 246.5}","{'10-20': -0.5999999999999996, '0-10': -1.1}","{'10-20': 28.69999999999996, '0-10': -65.70000000000002}","{'10-20': 752.0999999999999, '0-10': 308.29999999999995}","{'10-20': 285.59999999999997, '0-10': 168.39999999999998}",SOLO,MIDDLE,Galio,Clash,1,6.9,5.9,,,440.79999999999995,479.5,,,246.5,372.5,,,308.29999999999995,752.0999999999999,,,-1.1,-0.5999999999999996,,,-65.70000000000002,28.69999999999996,,,168.39999999999998,285.59999999999997,,,1589138367186,6.0
1589135516207,8,"{'10-20': 6.5, '0-10': 7.5, '20-30': 5.8}","{'10-20': 403.9, '0-10': 412.1, '20-30': 534.2}","{'10-20': 303.20000000000005, '0-10': 240.3, '20-30': 508.3}",,,"{'10-20': 526.2, '0-10': 221.89999999999998, '20-30': 632.9}",,SOLO,MIDDLE,Varus,Clash,1,7.5,6.5,5.8,,412.1,403.9,534.2,,240.3,303.20000000000005,508.3,,221.89999999999998,526.2,632.9,,,,,,,,,,,,,,1589135516207,6.0
1589055736480,3,"{'10-20': 8.9, '0-10': 7.199999999999999, '20-30': 6.699999999999999}","{'10-20': 531.3, '0-10': 516.6, '20-30': 453.20000000000005}","{'10-20': 448.1, '0-10': 318.4, '20-30': 556.7}","{'10-20': 1.8000000000000003, '0-10': -0.40000000000000036, '20-30': 0.5}","{'10-20': 21.5, '0-10': 75.20000000000005, '20-30': -153.20000000000002}","{'10-20': 482.3, '0-10': 320.4, '20-30': 771.6}","{'10-20': -614.3, '0-10': -154.70000000000002, '20-30': -502.70000000000005}",SOLO,MIDDLE,Tristana,Clash,1,7.199999999999999,8.9,6.699999999999999,,516.6,531.3,453.20000000000005,,318.4,448.1,556.7,,320.4,482.3,771.6,,-0.40000000000000036,1.8000000000000003,0.5,,75.20000000000005,21.5,-153.20000000000002,,-154.70000000000002,-614.3,-502.70000000000005,,1589055736480,6.0
1589052690913,3,"{'10-20': 7.1, '0-10': 7.9, '30-end': 7.2, '20-30': 5.300000000000001}","{'10-20': 492.4, '0-10': 472.9, '30-end': 619, '20-30': 580.4000000000001}","{'10-20': 347.1, '0-10': 294.5, '30-end': 541.8, '20-30': 463.9}",,,"{'10-20': 436.9, '0-10': 125.30000000000001, '30-end': 370, '20-30': 621.1}",,DUO,MIDDLE,Syndra,Clash,1,7.9,7.1,5.300000000000001,7.2,472.9,492.4,580.4000000000001,619,294.5,347.1,463.9,541.8,125.30000000000001,436.9,621.1,370,,,,,,,,,,,,,1589052690913,6.0
1589049437318,3,"{'10-20': 9.600000000000001, '0-10': 8.2, '20-30': 6}","{'10-20': 580.7, '0-10': 505.4, '20-30': 554.5}","{'10-20': 403.79999999999995, '0-10': 298.5, '20-30': 506.8}","{'10-20': 1.9000000000000004, '0-10': -0.5999999999999996, '20-30': -0.2999999999999998}","{'10-20': 117.69999999999999, '0-10': 58.69999999999999, '20-30': 149.89999999999998}","{'10-20': 121.5, '0-10': 212.4, '20-30': 465.4}","{'10-20': -310.8, '0-10': -104.49999999999997, '20-30': -159.50000000000003}",SOLO,MIDDLE,Syndra,Clash,1,8.2,9.600000000000001,6,,505.4,580.7,554.5,,298.5,403.79999999999995,506.8,,212.4,121.5,465.4,,-0.5999999999999996,1.9000000000000004,-0.2999999999999998,,58.69999999999999,117.69999999999999,149.89999999999998,,-104.49999999999997,-310.8,-159.50000000000003,,1589049437318,6.0
1586724328573,2,"{'10-20': 6.6, '0-10': 7.5, '20-30': 8.4}","{'10-20': 506.9, '0-10': 435.6, '20-30': 760.8}","{'10-20': 675.6, '0-10': 289.9, '20-30': 643.8}",,,"{'10-20': 747.4000000000001, '0-10': 283.7, '20-30': 937.9000000000001}",,DUO,MIDDLE,Diana,Clash,1,7.5,6.6,8.4,,435.6,506.9,760.8,,289.9,675.6,643.8,,283.7,747.4000000000001,937.9000000000001,,,,,,,,,,,,,,1586724328573,2.0
1586721539361,7,"{'10-20': 5, '0-10': 8.1, '20-30': 2.4}","{'10-20': 328.7, '0-10': 455.4, '20-30': 297.2}","{'10-20': 281.6, '0-10': 289.3, '20-30': 432.29999999999995}",,,"{'10-20': 587, '0-10': 378, '20-30': 906.7}",,SOLO,MIDDLE,Qiyana,Clash,1,8.1,5,2.4,,455.4,328.7,297.2,,289.3,281.6,432.29999999999995,,378,587,906.7,,,,,,,,,,,,,,1586721539361,2.0
1586718333115,2,"{'10-20': 8.399999999999999, '0-10': 7, '30-end': 6, '20-30': 5.9}","{'10-20': 464.1, '0-10': 442.8, '30-end': 803.4, '20-30': 537}","{'10-20': 396.4, '0-10': 274.9, '30-end': 610.6, '20-30': 480.79999999999995}","{'10-20': 0.7999999999999994, '0-10': -1.2000000000000002, '30-end': -1.4000000000000004, '20-30': 0.5}","{'10-20': 35.5, '0-10': -30.5, '30-end': 213.19999999999993, '20-30': 65.09999999999997}","{'10-20': 163.5, '0-10': 223.8, '30-end': 200, '20-30': 623.5}","{'10-20': -171.7, '0-10': 100.4, '30-end': -507, '20-30': -73.90000000000003}",SOLO,MIDDLE,Veigar,Clash,1,7,8.399999999999999,5.9,6,442.8,464.1,537,803.4,274.9,396.4,480.79999999999995,610.6,223.8,163.5,623.5,200,-1.2000000000000002,0.7999999999999994,0.5,-1.4000000000000004,-30.5,35.5,65.09999999999997,213.19999999999993,100.4,-171.7,-73.90000000000003,-507,1586718333115,2.0
1586634366296,2,"{'10-20': 8.2, '0-10': 7.5, '30-end': 6.533333333333334, '20-30': 5.800000000000001}","{'10-20': 613.7, '0-10': 474.5, '30-end': 549, '20-30': 353.2}","{'10-20': 616.4, '0-10': 363.20000000000005, '30-end': 449.1333333333334, '20-30': 408.4}",,,"{'10-20': 673.1, '0-10': 188.7, '30-end': 962, '20-30': 776.3}",,DUO,MIDDLE,Tristana,Clash,1,7.5,8.2,5.800000000000001,6.533333333333334,474.5,613.7,353.2,549,363.20000000000005,616.4,408.4,449.1333333333334,188.7,673.1,776.3,962,,,,,,,,,,,,,1586634366296,2.0
1586631157521,7,"{'10-20': 5.4, '0-10': 6.699999999999999, '30-end': 7.6, '20-30': 6.4}","{'10-20': 506.09999999999997, '0-10': 395.6, '30-end': 528.2, '20-30': 472.29999999999995}","{'10-20': 451.1, '0-10': 294.9, '30-end': 417.4, '20-30': 478.2}",,,"{'10-20': 672.9000000000001, '0-10': 355.1, '30-end': 289.4, '20-30': 738.5}",,SOLO,MIDDLE,Syndra,Clash,1,6.699999999999999,5.4,6.4,7.6,395.6,506.09999999999997,472.29999999999995,528.2,294.9,451.1,478.2,417.4,355.1,672.9000000000001,738.5,289.4,,,,,,,,,,,,,1586631157521,2.0
1586628450073,7,"{'10-20': 7.5, '0-10': 7}","{'10-20': 568.5999999999999, '0-10': 452.4}","{'10-20': 495.9, '0-10': 292.2}",,,"{'10-20': 593.6, '0-10': 191.4}",,SOLO,MIDDLE,Syndra,Clash,1,7,7.5,,,452.4,568.5999999999999,,,292.2,495.9,,,191.4,593.6,,,,,,,,,,,,,,,1586628450073,2.0
